NEWID,Income Class,Education,Division,Family Type,Area Type,QINTRVMO,QINTRVYR,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,NUM_AUTO,NUM_TVAN,OCCUCOD1,OCCUCOD2,MARITAL1,REGION,POPSIZE,CUTENURE,VEHQ,VEHQL,FINCBTXM,INC_RANK,FAM_SIZE,CHILDAGE,PERSLT18,PERSOT64,AS_COMP1,AS_COMP2,AS_COMP3,AS_COMP4,AS_COMP5,FOODCQ,FDAWAYCQ,ALCBEVCQ,RENDWECQ,ALLFULCQ,BBYDAYCQ,TEXTILCQ,FURNTRCQ,APPARCQ,MENBOYCQ,MENSIXCQ,BOYFIFCQ,GRLFIFCQ,CHLDRNCQ,FOOTWRCQ,OTHAPLCQ,TRANSCQ,CARTKNCQ,CARTKUCQ,GASMOCQ,PUBTRACQ,ENTERTCQ,PETTOYCQ,PERSCACQ,READCQ,TOTEXPCQ
4396022,4,13,7,1,1,August,2020,36,36,2,1,2,2,1,1,7,10,1,3,4,1,2,0,94386.4,0.561833,2,0,0,0,1,1,0,0,0,866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,140,0,0,0,0,0,8095.3834
4396023,4,13,7,1,1,November,2020,36,36,2,1,2,2,1,1,7,10,1,3,4,1,2,0,83769.6,0.5586333,2,0,0,0,1,1,0,0,0,541.6667,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,730,0,0,130,0,0,0,0,0,4916.0331
4396024,7,13,7,1,1,February,2021,37,36,2,1,2,2,1,1,,,1,3,4,1,2,0,35092,0.0157125,2,0,0,0,1,1,0,0,0,975,108.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,140,0,0,0,0,0,2937.3333
4396172,7,13,5,6,1,August,2020,51,,1,,2,,0,3,7,,5,3,1,1,3,0,30262.2,0.0781218,2,3,1,0,1,0,0,1,0,866.6667,433.3333,10,0,0,0,0,0,16.6667,0,0,0,0,0,0,16.6667,753,0,0,100,0,177,0,50,0,2671.25
4396524,2,13,5,8,1,February,2021,87,,2,,1,,0,0,,,2,3,2,4,0,0,12060,0.201526,1,0,0,1,0,1,0,0,0,0,0,0,4137.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4388.6667
4396611,2,13,8,8,1,May,2020,58,,2,,1,,1,0,3,,2,4,4,4,1,0,20000,0.2537499,1,0,0,0,0,1,0,0,0,398.3333,138.3333,0,618,0,0,120,0,12,0,0,0,0,0,0,0,355,0,0,120,0,168,100,6.6667,45,2919.1667
4396612,2,13,8,8,1,August,2020,58,,2,,1,,2,0,3,,2,4,4,4,2,0,20000,0.2643781,1,0,0,0,0,1,0,0,0,506.6667,203.3333,0,620,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,40,0,196,128,0,0,1916.8333
4396613,2,13,8,8,1,November,2020,59,,2,,1,,2,0,3,,2,4,4,4,2,0,20000,0.2779748,1,0,0,0,0,1,0,0,0,680,246.6667,0,618,0,0,0,0,150,0,0,0,0,0,150,0,126,0,0,80,0,149,0,7.3333,0,2285.1667
4396614,3,13,8,8,1,February,2021,59,,2,,1,,2,0,3,,2,4,4,4,2,0,28000,0.3485291,1,0,0,0,0,1,0,0,0,476.6667,216.6667,12,680,0,0,0,350,40,0,0,0,0,0,0,40,151,0,0,150,0,199,120,0,0,2827.1667
4396682,4,13,2,1,1,August,2020,46,33,1,2,1,1,0,0,5,,1,1,1,4,0,0,49608,0.5216039,2,0,0,0,1,1,0,0,0,863.3333,300,20,1400,0,0,0,0,223,113,113,0,0,0,100,10,16.6667,0,0,0,16.6667,465,455,0,0,4121.5
4396683,4,13,2,1,1,November,2020,46,33,1,2,1,1,0,1,5,,1,1,1,4,1,0,49608,0.5290918,2,0,0,0,1,1,0,0,0,820,256.6667,0,1350,0,0,0,0,6.6667,0,0,0,0,0,0,6.6667,19471,0,19459,0,12,428,15,0,0,22792.8333
4396684,4,13,2,1,1,February,2021,46,33,1,2,1,1,0,1,10,,1,1,1,4,1,0,47614.9,0.571589,2,0,0,0,1,1,0,0,0,801.6667,108.3333,10,1400,0,0,0,0,30,0,0,0,0,0,0,30,30,0,0,30,0,30,30,0,0,3525.9166
4396704,7,13,3,8,1,May,2020,49,,1,,1,,0,0,,,1,2,2,1,0,0,6007.2,0.0118682,1,0,0,0,1,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,200,0,0,0,0,0,1641.3333
4396821,3,13,7,9,1,May,2020,51,,2,,1,,2,0,6,,3,3,1,5,2,0,39863.2,0.4277133,3,7,0,0,1,2,0,0,0,866.6667,216.6667,75,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,30,0,0,0,0,0,2383.1833
4396822,3,13,7,9,1,August,2020,51,,2,,1,,2,0,6,,3,3,1,4,2,0,38417.4,0.4415172,3,7,0,0,1,2,0,0,0,606.6667,216.6667,0,0,0,0,0,0,152,0,0,0,0,0,67,0,100,0,0,100,0,0,0,40,0,2094.2833
4396823,3,13,7,9,1,November,2020,51,,2,,1,,2,0,6,,3,3,1,4,2,0,37921.4,0.4519398,3,7,0,0,1,2,0,0,0,411.6667,65,40,466,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,20,0,15,0,0,0,2973.4667
4396853,5,13,5,1,1,November,2020,32,28,1,2,1,1,0,0,3,,1,3,2,4,0,1,85000,0.7097445,2,0,0,0,1,1,0,0,0,455,43.3333,0,1369,0,0,0,0,23.3333,0,0,0,0,0,0,23.3333,430.6667,0,0,30,0,0,0,0,0,3295.5834
4396854,5,13,5,1,1,February,2021,32,28,1,2,1,1,0,0,7,,1,3,2,4,0,1,85000,0.704746,2,0,0,0,1,1,0,0,0,238.3333,43.3333,0,1500,0,0,0,0,11.6667,0,0,0,0,0,0,11.6667,425,0,0,25,0,0,0,0,0,3120.25
4396992,2,13,9,8,1,August,2020,67,,1,,1,,1,1,,,3,4,2,2,2,0,20675,0.2697972,1,0,0,1,1,0,0,0,0,433.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,10,58,28,0,0,20,2023.3333
4396993,2,13,9,8,1,November,2020,67,,1,,1,,1,1,,,3,4,2,2,2,0,20675,0.2844767,1,0,0,1,1,0,0,0,0,845,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,241.6667,0,0,0,0,0,0,0,20,3204.6667
4396994,3,13,9,8,1,February,2021,67,,1,,1,,1,1,,,3,4,2,2,2,0,46474,0.4985777,1,0,0,1,1,0,0,0,0,411.6667,21.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,120,0,0,25,1521
4397011,6,13,7,6,1,May,2020,39,,1,,1,,0,2,6,,3,3,1,1,2,0,244882.1,0.9721746,5,4,4,0,2,0,1,2,0,2296.6667,1083.3333,270,0,0,0,0,0,184,99,81,18,20,0,0,65,606.6667,0,0,250,20.6667,84,0,60,0,8163.1666
4397012,6,13,7,6,1,August,2020,39,,1,,1,,0,2,6,,3,3,1,1,2,0,244882.1,0.9707878,5,4,4,0,2,0,1,2,0,2173.3333,1360,400,0,0,0,0,0,126.6667,0,0,0,0,0,0,126.6667,1214,0,0,956,0,300,0,0,0,9046.8333
4397161,4,13,6,4,1,May,2020,75,78,2,1,1,1,0,2,,,1,3,4,2,3,0,57942,0.5578371,3,7,0,2,2,1,0,0,0,1048.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,30,0,0,3138.6667
4397342,7,13,5,8,1,August,2020,87,,2,,1,,0,0,,,3,3,2,4,0,0,21137.8,0.0656859,1,0,0,1,0,1,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368
4397421,5,13,7,8,1,May,2020,68,,2,,1,,1,0,4,,3,3,4,1,1,0,110735,0.7891798,1,0,0,1,0,1,0,0,0,281.6667,43.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.6667,0,0,48,0,1221,1200,0,0,3721.5834
4397422,5,13,7,8,1,August,2020,68,,2,,1,,1,0,4,,3,3,4,1,1,0,110735,0.7940418,1,0,0,1,0,1,0,0,0,264.3333,47.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,60,0,277,86,8.6667,0,2937.5834
4397423,5,13,7,8,1,November,2020,69,,2,,1,,1,0,4,,3,3,4,1,1,0,110735,0.8063687,1,0,0,1,0,1,0,0,0,1083.3333,43.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,60,0,75,0,20,0,3385.5834
4397424,4,13,7,8,1,February,2021,69,,2,,1,,1,0,4,,3,3,4,1,1,0,83009.6,0.6402083,1,0,0,1,0,1,0,0,0,312,43.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,85,0,173,0,6,0,2411.4333
4397891,5,13,6,1,1,May,2020,53,57,2,1,1,1,0,3,2,3,1,3,3,1,3,0,143346.4,0.8235208,2,0,0,0,1,1,0,0,0,563.3333,108.3333,0,0,0,0,50,1120,0,0,0,0,0,0,0,0,68,0,0,67,0,177,0,0,0,8529.9167
4397892,5,13,6,1,1,August,2020,53,57,2,1,1,1,0,3,2,3,1,3,3,1,3,0,132157.8,0.8232522,2,0,0,0,1,1,0,0,0,455,173.3333,0,0,0,0,90,0,0,0,0,0,0,0,0,0,110,0,0,50,0,193,0,21.6667,50,3720.6
4397893,6,13,6,1,1,November,2020,53,58,2,1,1,1,0,2,2,3,1,3,3,1,2,0,126632.6,0.835352,2,0,0,0,1,1,0,0,0,931.6667,216.6667,4,0,0,0,0,0,50,50,0,50,0,0,0,0,128,0,0,102.5,0,307,120,15,0,4213.8
4397894,5,13,6,1,1,February,2021,53,58,2,1,1,1,0,2,2,3,1,3,3,1,2,0,100102,0.7647534,2,0,0,0,1,1,0,0,0,346.6667,86.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,85,0,176,0,20,80,3259.8334
4398012,2,13,5,2,1,August,2020,36,36,2,1,2,2,1,0,5,4,1,3,2,4,1,0,67346.4,0.2712618,3,1,1,0,1,1,0,1,0,520,260,12,483,0,0,0,0,286,49,0,49,20,0,0,5,173.3333,0,0,40,0,0,0,0,0,2486.25
4398013,2,13,5,2,1,November,2020,36,36,2,1,2,2,1,0,5,1,1,3,2,4,1,0,45800.8,0.285851,3,1,1,0,1,1,0,1,0,520,260,0,486,0,0,0,0,33.3333,30,0,30,0,0,0,3.3333,748,0,0,40,0,0,0,13.3333,0,2785.8833
4398014,3,13,5,2,1,February,2021,37,37,2,1,2,2,1,0,5,1,1,3,2,4,1,0,84428.8,0.4629825,3,1,1,0,1,1,0,1,0,498.3333,368.3333,0,475,0,0,0,0,0,0,0,0,0,0,0,0,336.6667,0,0,50,0,0,0,0,0,2465.0333
4398084,2,13,6,8,2,February,2021,64,,2,,1,,1,0,,,2,3,4,2,1,0,19782,0.2680922,1,0,0,0,0,1,0,0,0,498.3333,65,81,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,90,0,130,0,0,0,2210.5
4398114,3,13,8,9,1,August,2020,30,,2,,1,,0,1,5,,3,4,4,4,1,0,38243,0.4368982,5,2,3,0,1,1,0,2,1,693.3333,43.3333,0,975,0,0,0,0,72,0,0,0,0,72,0,0,51.6667,0,0,40,0,93,0,0,0,2280.6667
4398151,3,13,8,1,1,May,2020,23,22,1,2,1,1,2,0,2,2,1,4,4,4,2,0,34000,0.3838307,2,0,0,0,1,1,0,0,0,238.3333,86.6667,0,650,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,30,0,507,0,36.6667,0,3650.5833
4398291,5,13,9,8,1,May,2020,49,,1,,1,,0,1,3,,3,4,2,4,1,0,108000,0.7803456,1,0,0,0,1,0,0,0,0,1040,0,25,1667,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,200,0,120,0,0,0,5449.1667
4398292,5,13,9,8,1,August,2020,50,,1,,1,,0,1,3,,3,4,2,4,1,0,108000,0.7849479,1,0,0,0,1,0,0,0,0,1950,866.6667,160,1675,0,0,60,0,100,100,100,0,0,0,0,0,80,0,0,80,0,831,0,100,0,9123.1667
4398293,5,13,9,8,1,November,2020,50,,1,,1,,0,1,3,,3,4,2,4,1,0,108000,0.7973353,1,0,0,0,1,0,0,0,0,1950,866.6667,120,1717,0,0,20,90,0,0,0,0,0,0,0,0,740,0,0,120,0,20,0,0,0,7209.1667
4398554,3,13,9,8,1,February,2021,80,,1,,1,,1,0,,,3,4,2,2,1,0,21559.8,0.430407,1,0,0,1,1,0,0,0,0,346.6667,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,155,0,0,0,2085
4398572,4,13,2,9,1,August,2020,64,,1,,1,,1,1,10,,5,1,2,4,2,0,64935,0.6150067,2,0,0,0,1,1,0,0,0,650,0,20,825,0,0,0,0,6.6667,0,0,0,0,0,0,6.6667,161.6667,0,0,130,0,0,0,13.3333,0,2808.75
4398573,4,13,2,9,1,November,2020,64,,1,,1,,1,1,10,,5,1,2,4,2,0,64935,0.6167502,2,0,0,0,1,1,0,0,0,563.3333,0,0,825,0,0,0,0,5,0,0,0,0,0,0,5,106.6667,0,0,106.6667,0,0,0,0,0,2448.0833
4398581,5,13,6,4,1,May,2020,65,69,2,1,1,1,1,2,10,6,1,3,4,2,3,0,107803,0.7801702,3,7,0,2,1,2,0,0,0,1083.3333,43.3333,0,0,0,0,70,0,45,0,0,0,0,0,45,0,573.3333,0,0,288.3333,0,0,0,0,0,4576.8333
4398582,5,13,6,4,1,August,2020,65,69,2,1,1,1,1,2,10,6,1,3,4,2,3,0,107803,0.7847795,3,7,0,2,1,2,0,0,0,1180.3333,327.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,258,0,0,0,13.3333,0,4202.8333
4398583,5,13,6,4,1,November,2020,65,69,2,1,1,1,1,2,10,6,1,3,4,2,3,0,107803,0.796245,3,7,0,2,1,2,0,0,0,1066.6667,265,0,0,0,0,20,50,0,0,0,0,0,0,0,0,1494,0,0,578,0,0,0,0,34,6019.8333
4398584,5,13,6,4,1,February,2021,65,69,2,1,1,1,1,2,6,5,1,3,4,2,3,0,112574,0.7980578,3,7,0,2,1,2,0,0,0,3221.6667,205,0,0,20,0,400,100,130,30,30,0,0,0,0,100,834,0,0,705,0,150,150,0,24,8165.25
4398722,5,13,3,1,1,August,2020,54,59,1,2,1,1,2,1,11,,1,2,4,4,5,0,80000,0.6827382,2,0,0,0,1,1,0,0,0,715,86.6667,10,875,0,0,0,0,0,0,0,0,0,0,0,0,228.3333,0,0,181.6667,0,120,0,3.3333,0,3943.6667
4398723,5,13,3,1,1,November,2020,54,60,1,2,1,1,2,1,11,,1,2,4,4,5,0,80000,0.693015,2,0,0,0,1,1,0,0,0,606.6667,43.3333,0,875,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,140,0,123,13,3,40,4225
4398724,4,13,3,1,1,February,2021,54,60,1,2,1,1,2,1,11,,1,2,4,4,5,0,58000,0.5700368,2,0,0,0,1,1,0,0,0,866.6667,108.3333,0,875,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,200,0,111,14,5.3333,0,4582.0834
4398811,7,13,9,5,1,May,2020,38,38,1,2,1,1,1,1,10,7,1,4,4,1,2,0,142034.6,0.0332942,4,5,2,0,1,1,1,1,0,953.6667,245.3333,100.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,250,0,292,0,16.6667,0,5579.8
4398821,4,13,2,1,1,May,2020,78,77,2,1,1,1,0,1,,6,1,1,2,1,1,1,65910,0.6001067,2,0,0,2,1,1,0,0,0,823.3333,238.3333,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,0,125,0,116,0,43.3333,0,4055.25
4398822,4,13,2,1,1,August,2020,78,78,2,1,1,1,0,1,,6,1,1,2,1,1,1,65910,0.6221134,2,0,0,2,1,1,0,0,0,888.3333,390,85,0,0,0,0,0,0,0,0,0,0,0,0,0,474.6667,0,0,175,0,116,0,20,65,3287.5833
4398823,4,13,2,1,1,November,2020,78,79,2,1,1,1,0,2,,6,1,1,2,1,2,1,65910,0.6232166,2,0,0,2,1,1,0,0,0,563.3333,195,25,0,0,0,0,0,0,0,0,0,0,0,0,0,27382,26000,0,150,0,416,0,18.3333,25,30490.25
4398824,4,13,2,1,1,February,2021,79,79,2,1,1,1,0,1,,11,1,1,2,1,1,1,79609.8,0.6121019,2,0,0,2,1,1,0,0,0,476.6667,108.3333,10,0,0,0,0,1186,0,0,0,0,0,0,0,0,1122.6667,0,0,65,0,116,0,21.6667,0,6067.3667
4398943,5,13,3,1,1,November,2020,59,57,1,2,1,1,1,3,7,4,1,2,2,1,5,0,110517.6,0.7990733,2,0,0,0,1,1,0,0,0,780,216.6667,0,0,0,0,113,0,0,0,0,0,0,0,0,0,229,0,0,150,0,111,0,0,0,4173.8833
4398944,7,13,3,1,1,February,2021,60,57,1,2,1,1,1,3,7,4,1,2,2,1,5,0,125120.2,0.0272729,2,0,0,0,1,1,0,0,0,433.3333,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,250,0,94,0,0,0,4696.9666
4399242,5,13,3,8,1,May,2020,57,,2,,1,,0,1,1,,3,2,2,1,1,0,100112,0.7557395,1,0,0,0,0,1,0,0,0,216.6667,21.6667,60,0,0,0,0,0,32,0,0,0,0,0,32,0,125,0,0,100,0,33,0,0,0,3725.5
4399243,5,13,3,8,1,August,2020,57,,2,,1,,0,1,1,,3,2,2,1,1,0,100012,0.7616605,1,0,0,0,0,1,0,0,0,234,17.3333,30,0,0,0,32,0,11,0,0,0,0,0,0,11,128.3333,0,0,100,0,59,0,0,0,3406.1667
4399244,5,13,3,8,1,November,2020,57,,2,,1,,0,1,1,,3,2,2,1,1,0,110000,0.804849,1,0,0,0,0,1,0,0,0,238.3333,21.6667,30,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,108,0,115,100,0,0,4383.9167
4399321,4,13,5,8,1,May,2020,39,,2,,1,,1,0,1,,5,3,2,1,3,0,72000,0.6313997,1,0,0,0,0,1,0,0,0,606.6667,173.3333,150,0,0,0,0,0,5,0,0,0,0,0,0,0,705,0,0,35,0,217,93,40,0,3410.3333
4399323,4,13,5,8,1,November,2020,39,,2,,1,,1,0,1,,5,3,2,1,3,0,72000,0.6503788,1,0,0,0,0,1,0,0,0,645.6667,130,50,0,0,0,0,0,79,0,0,0,0,0,0,0,76,0,0,30,0,53,30,46.6667,0,2116
4399381,2,13,7,9,1,May,2020,67,,2,,2,,1,0,10,,3,3,1,4,1,0,19304,0.2438096,5,0,3,1,0,2,2,1,0,1993.3333,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,120,0,88,0,0,0,4769.9166
4399382,2,13,7,9,1,August,2020,67,,2,,2,,1,0,10,,3,3,1,4,1,0,19304,0.2553384,5,0,3,1,0,2,2,1,0,693.3333,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,60,0,80,0,0,0,3086.9166
4399481,2,13,3,8,1,May,2020,72,,2,,1,,0,1,4,,2,2,2,2,1,0,23880,0.2888277,1,0,0,1,0,1,0,0,0,195,43.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,25,0,147,0,0,0,1286.9167
4399552,5,13,7,4,1,August,2020,37,35,1,2,1,1,2,3,1,,1,3,5,1,5,0,80600,0.6894591,6,6,3,0,2,2,1,1,0,910,43.3333,0,0,0,0,0,0,15,15,15,0,0,0,0,0,17856,0,17000,500,0,98,0,40,0,21287
4399571,7,13,9,3,1,May,2020,39,39,2,1,1,1,0,2,,7,1,4,1,1,2,0,82967,0.0605284,4,4,2,0,1,1,1,1,0,1993.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,300,0,0,0,0,0,5219.25
4399614,7,13,6,8,1,November,2020,60,,2,,1,,0,1,,,3,3,4,2,1,0,0,0.0636877,1,0,0,0,0,1,0,0,0,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,65,0,0,0,0,0,627
4399691,3,13,,4,1,May,2020,45,44,1,2,1,1,2,2,11,4,1,,5,4,4,0,72461.2,0.3843374,5,6,2,0,2,2,1,0,0,780.3333,208.3333,92.6667,800,0,0,21,0,161,143,114,29,0,0,0,0,1025,0,0,450,0,50,0,0,0,4352.2833
4399792,5,13,5,9,1,May,2020,74,,2,,2,,0,2,,,2,3,1,2,2,0,99319,0.7492257,2,7,0,1,1,1,0,0,0,563.3333,43.3333,30,0,0,0,0,0,48,0,0,0,0,0,13,0,381.3333,0,0,30,351.3333,217,0,100,0,3500.1667
4399793,5,13,5,9,1,August,2020,74,,2,,2,,0,3,,,2,3,1,2,3,0,97319,0.7473598,2,7,0,1,1,1,0,0,0,1040,86.6667,80,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,30,0,220,0,120,0,4223.75
4399794,4,13,5,9,1,November,2020,74,,2,,2,,0,2,,,2,3,1,2,2,0,73078,0.6553234,2,7,0,1,1,1,0,0,0,563.3333,173.3333,40,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,30,0,123,0,146.6667,17,4949.6667
4400004,6,13,9,3,1,November,2020,40,39,2,1,6,6,0,2,,2,1,4,2,1,2,0,185206.1,0.9769882,4,3,2,0,1,1,1,1,0,3336.6667,1195,0,0,0,0,0,0,146,66,0,66,0,0,80,0,638.3333,0,0,250,0,1013,250,0,0,12496.5
4400313,6,13,5,8,1,November,2020,63,,1,,1,,0,0,1,,4,3,2,4,0,0,243189,0.8874517,1,0,0,0,1,0,0,0,0,758.3333,0,0,1665,0,0,0,0,11.6667,0,0,0,0,0,0,11.6667,0,0,0,0,0,199,0,30,0,4647.4333
4400631,4,13,,8,2,May,2020,69,,2,,1,,0,1,,,3,3,5,1,1,0,51845.4,0.5012321,1,0,0,1,0,1,0,0,0,281.6667,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,1185.6667
4400632,4,13,,8,2,August,2020,69,,2,,1,,0,1,,,3,3,5,1,1,0,50188.8,0.5171711,1,0,0,1,0,1,0,0,0,346.6667,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,20,0,1871
4400691,1,13,6,4,2,May,2020,53,52,1,2,1,1,1,2,,1,1,3,4,2,3,0,27800.6,0.1480197,3,7,0,0,2,1,0,0,0,346.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.3333,0,0,80,0,140,0,0,0,2032.4833
4400692,1,13,6,4,2,August,2020,53,52,1,2,1,1,1,2,,3,1,3,4,2,3,0,60735.2,0.1560188,3,7,0,0,2,1,0,0,0,758.3333,108.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,150,0,130,0,25,0,2612.3
4400794,2,13,9,9,1,February,2021,22,,2,,6,,2,0,5,,5,4,2,4,2,0,13468,0.2092383,2,0,0,0,1,1,0,0,0,368.3333,86.6667,20,580,0,0,0,0,0,0,0,0,0,0,0,0,41.6667,0,0,40,0,110,35,54,0,1759.4167
4400804,2,13,5,3,1,February,2021,50,42,1,2,2,2,1,0,11,,1,3,1,1,1,0,24995.6,0.3149347,4,5,2,0,3,1,0,0,0,1132,265.3333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,325,0,97,0,16.6667,0,2856
4400872,3,13,9,8,1,August,2020,72,,2,,4,,0,0,,,5,4,3,4,0,0,34855,0.4051357,1,0,0,1,0,1,0,0,0,304,0,0,203.3333,0,0,0,0,10,0,0,0,0,0,0,10,3,0,0,0,3,15,0,2.6667,0,732
4400873,3,13,9,8,1,November,2020,72,,2,,4,,0,0,,,5,4,3,4,0,0,34855,0.4153072,1,0,0,1,0,1,0,0,0,69.3333,0,0,210,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2.6667,0,532
4400874,1,13,9,8,1,February,2021,73,,2,,4,,0,0,,,5,4,3,4,0,0,4842,0.1628289,1,0,0,1,0,1,0,0,0,78,0,0,213.3333,0,0,0,0,3.3333,0,0,0,0,0,0,3.3333,12,0,0,0,12,0,0,2.6667,0,643
4401312,4,13,3,1,1,August,2020,69,87,2,1,1,1,0,1,,,1,2,4,2,1,0,56662,0.5724925,2,0,0,2,1,1,0,0,0,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,80,0,2038.3333
4401313,4,13,3,1,1,November,2020,69,87,2,1,1,1,0,1,,,1,2,4,2,1,0,56662,0.5741106,2,0,0,2,1,1,0,0,0,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,50,0,106.6667,0,1839
4401314,3,13,3,1,1,February,2021,69,87,2,1,1,1,0,1,,,1,2,4,2,1,0,26614,0.3380521,2,0,0,2,1,1,0,0,0,281.6667,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,25,0,50,0,10,0,2872.3333
4401412,4,13,5,6,1,August,2020,34,,1,,2,,1,0,4,,3,3,4,1,2,0,61916,0.5825977,2,5,1,0,1,0,0,1,0,433.3333,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,163,40,28.3333,0,3283.2833
4401574,5,13,5,1,1,May,2020,62,59,1,2,1,1,3,0,,,1,3,3,1,3,0,100388,0.7571884,2,0,0,0,1,1,0,0,0,303.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,3921.8333
4401611,7,13,9,3,1,May,2020,39,39,2,1,6,6,2,2,10,10,1,4,4,4,4,0,131684,0.0095354,6,5,4,0,2,1,1,2,0,1343.3333,260,70,1600,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,0,150,0,162,40,20,0,6252.5
4401612,7,13,9,3,1,August,2020,39,39,2,1,6,6,2,2,5,2,1,4,4,4,4,0,103793.4,0.0380541,6,5,4,0,2,1,1,2,0,1300,216.6667,40,1600,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,0,150,0,183,40,0,0,5996.4334
4402013,3,13,7,1,1,November,2020,73,56,1,2,1,1,0,2,,,1,3,1,1,3,0,36535,0.4381571,2,0,0,1,1,1,0,0,0,888.3333,108.3333,250,266.6667,0,0,0,0,0,0,0,0,0,0,0,0,3001,0,0,250,0,157,0,26.6667,0,7600.6667
4402211,4,13,9,1,1,May,2020,66,63,2,1,1,1,0,3,5,,1,4,1,4,3,0,49729,0.505277,2,0,0,1,1,1,0,0,0,637,21.6667,0,1800,0,0,0,0,158,45,0,45,0,25,0,88,308,0,0,180,0,80,0,16.6667,0,3710.5834
4402212,4,13,9,1,1,August,2020,66,63,2,1,1,1,0,3,5,,1,4,1,4,3,0,49729,0.5225029,2,0,0,1,1,1,0,0,0,720.6667,75,0,5400,0,0,0,0,110,0,0,0,0,60,0,50,144,0,0,15,0,156,0,0,0,7348.5834
4402213,4,13,9,1,1,November,2020,67,64,2,1,1,1,0,3,5,,1,4,1,4,3,0,49729,0.5294011,2,0,0,1,1,1,0,0,0,650,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,100,0,0,0,0,0,3387.5834
4402214,2,13,9,8,1,February,2021,67,,2,,1,,0,3,,,1,4,1,4,3,0,24805,0.3214562,1,0,0,1,0,1,0,0,0,455,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,1123.3333,0,0,96.6667,0,0,0,20,0,3930
4402393,3,13,9,9,1,November,2020,73,,1,,1,,2,2,,,4,4,2,2,5,0,83313,0.3488963,2,0,0,1,2,0,0,0,0,507,173.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,374,0,158,50,8.3333,0,3821.6167
